,Shapiro_val,Shapiro_p,Skewness,Kurtosis,AIC,BIC,SMSE,MSLL,marker
insula_lh_knee_exponent,0.9489821136106322,1.3776253956159628e-18,-0.2249677116087685,-0.8943919774591089,[2424.3134044],[2622.5369909],1.0705559710062205,10.895645906713934,insula_lh_knee_exponent
insula_rh_knee_exponent,0.9108262842071276,2.7904833529016092e-24,-0.6966337696963952,4.100382627102845,[6148.33687742],[6346.44606413],1.157321182389826,29140.80557394615,insula_rh_knee_exponent
isthmuscingulate_lh_knee_exponent,0.9992392671536232,0.957320834693406,-0.0035837068966889,-0.0392217034668593,[2795.22159731],[2993.33079724],0.9692925528923106,-0.1068581802317364,isthmuscingulate_lh_knee_exponent
isthmuscingulate_rh_knee_exponent,0.998820941672247,0.7381192250940304,0.0202048910412838,0.0055281246218186,[2806.57426573],[3004.60683921],0.968326887609456,-0.1047548513744463,isthmuscingulate_rh_knee_exponent
lateraloccipital_lh_knee_exponent,0.993365015271228,0.0001250751752844,0.0823380958522258,-0.0511276529653947,[2836.78481566],[3035.04650687],0.9504037902606988,-0.0690720634892281,lateraloccipital_lh_knee_exponent
lateraloccipital_rh_knee_exponent,0.9952896527598256,0.0024789951811587,0.0679220942178966,0.0500293015601194,[2801.93970745],[3000.16350222],0.9381408252513788,-0.0904376975677076,lateraloccipital_rh_knee_exponent
lateralorbitofrontal_lh_knee_exponent,0.9764195559260348,5.182676400675342e-12,0.0393411558700403,-0.5281204559558996,[2643.49433674],[2841.64166759],0.9799898332310172,0.2511115045243408,lateralorbitofrontal_lh_knee_exponent
lateralorbitofrontal_rh_knee_exponent,0.9823322314066836,5.733987238899342e-10,0.082918182960202,-0.3515983851402904,[2723.80306932],[2921.98854971],0.9761393503301432,0.0484378974075596,lateralorbitofrontal_rh_knee_exponent
lingual_lh_knee_exponent,0.9946958250238096,0.0009534725721841,0.0873755298457798,-0.0328446112446907,[2791.98238969],[2990.20617203],0.9530692456576556,-0.080281334612813,lingual_lh_knee_exponent
lingual_rh_knee_exponent,0.9938544037318872,0.0002627533719801,0.0936811683020519,-0.104253721156764,[2776.47427488],[2974.65977908],0.9502431648711334,-0.0756319597110676,lingual_rh_knee_exponent
medialorbitofrontal_lh_knee_exponent,0.8706493247020777,1.3766695568544567e-28,-1.2621417136146484,1.0273423210000896,[1955.28152214],[2153.50517751],1.1996323719234532,356.9624835408774,medialorbitofrontal_lh_knee_exponent
medialorbitofrontal_rh_knee_exponent,0.8330959701533371,9.969126501411895e-32,-2.041735531994192,10.766771535538831,[1975.58278555],[2176.1825837],1.2363201177622634,392.7681421855468,medialorbitofrontal_rh_knee_exponent
middletemporal_lh_knee_exponent,0.9377375603172782,1.5886166376636306e-20,-0.8562416637301524,2.8302595680485183,[2160.8554222],[2359.04102237],1.2660238951123794,144.51808792538952,middletemporal_lh_knee_exponent
middletemporal_rh_knee_exponent,0.9525203298929934,6.841149458870629e-18,-0.2172429029166598,-0.7225174711089952,[2474.13484584],[2672.28204807],1.039213705710435,4.948500612699892,middletemporal_rh_knee_exponent
paracentral_lh_knee_exponent,0.9979157185769146,0.2235260177928877,0.051849991255084,-0.013384248454626,[2793.24945257],[2991.01297464],0.9376701354337288,-0.0916588845074576,paracentral_lh_knee_exponent
paracentral_rh_knee_exponent,0.9990674314884754,0.8894495685934505,0.0235896301857372,0.0104239106192838,[2788.79328141],[2986.74904463],0.9526250177381748,-0.0855636707200065,paracentral_rh_knee_exponent
parahippocampal_lh_knee_exponent,0.9897380008507732,1.0961715806657154e-06,0.0825910762452337,-0.4116735318426667,[2735.34325227],[2933.45237437],0.9699118014408956,-0.0321136019332068,parahippocampal_lh_knee_exponent
parahippocampal_rh_knee_exponent,0.9880887274011672,1.657568885153301e-07,0.0358405329294912,0.1059477786434497,[2660.13831705],[2858.24751023],0.9779168013837906,0.1704914425443927,parahippocampal_rh_knee_exponent
parsopercularis_lh_knee_exponent,0.8716106709534783,1.74012062467181e-28,-1.192233846876192,1.9375483411405643,[166.5608775],[423.18697497],1.29345748436429,1037851.7764497226,parsopercularis_lh_knee_exponent
parsopercularis_rh_knee_exponent,0.8812041935441779,1.5335564951321756e-27,-0.968686010757431,0.7284748047785126,[549.07608149],[785.74387117],1.2793095314103518,159015.84942325528,parsopercularis_rh_knee_exponent
parsorbitalis_lh_knee_exponent,0.9018007315041212,2.243798093615335e-25,-0.7068012275764871,-0.0630053108348622,[1843.85880715],[2045.3043587],1.2284645333493194,1961.0283743220627,parsorbitalis_lh_knee_exponent
parsorbitalis_rh_knee_exponent,0.8555702472089407,6.332176540618551e-30,-1.504858784197031,3.178949832925729,[1683.2749072],[1890.6918148],1.2488954811519104,3187.9543741675566,parsorbitalis_rh_knee_exponent
parstriangularis_lh_knee_exponent,0.8597568095926935,1.5378535366285234e-29,-1.1412167859102518,1.6760957133981966,[351.05438072],[601.62566297],1.3103920722975675,536596.692225852,parstriangularis_lh_knee_exponent
parstriangularis_rh_knee_exponent,0.8475495520372842,1.3624206972636782e-30,-1.1969406598196295,2.1888419035193367,[556.6510107],[796.50575373],1.3054150188528426,321119.2641713988,parstriangularis_rh_knee_exponent
pericalcarine_lh_knee_exponent,0.9967239186548248,0.0280019000110417,0.0515021324493157,0.0547626897788928,[2828.53735683],[3026.79929994],0.9296957745331444,-0.1007682075157034,pericalcarine_lh_knee_exponent
pericalcarine_rh_knee_exponent,0.9977519647788976,0.1643944735603258,0.0451751374283534,0.0068060382453269,[2809.14643451],[3007.40836466],0.921035095671472,-0.0995090886999321,pericalcarine_rh_knee_exponent
postcentral_lh_knee_exponent,0.9909377641299016,4.740045314353177e-06,0.0944777120577259,0.2999059924092555,[2823.74097503],[3021.88838956],0.9250815646582844,-0.085881667038732,postcentral_lh_knee_exponent
postcentral_rh_knee_exponent,0.9916825094182192,1.2309612047640773e-05,0.0950653634634288,-0.1997947575470213,[2704.52178337],[2902.70727698],0.9271317765095006,-0.0740084443676611,postcentral_rh_knee_exponent
posteriorcingulate_lh_knee_exponent,0.9975140966851032,0.113009453283789,0.0266498960615272,-0.0030806968109415,[2802.80523191],[3000.79945203],0.9446684069172432,-0.1054207801437966,posteriorcingulate_lh_knee_exponent
posteriorcingulate_rh_knee_exponent,0.9988814467773662,0.7807290357593291,0.0286294687012702,-0.0477162840044704,[2785.81395096],[2983.73142025],0.9477166142980646,-0.1030278475871708,posteriorcingulate_rh_knee_exponent
precentral_lh_knee_exponent,0.9972728603429653,0.0745592845821247,0.0613273348445688,0.0398365768895332,[2767.04447311],[2965.07714044],0.9216352543253788,-0.0974848706709363,precentral_lh_knee_exponent
precentral_rh_knee_exponent,0.9979054630501164,0.2179514707027067,0.0371664722267819,-0.0053478159484985,[2735.17904465],[2933.05803632],0.9213243321149264,-0.121278006197604,precentral_rh_knee_exponent
precuneus_lh_knee_exponent,0.9981257181280532,0.3057530852128203,0.0207431458672771,-0.0072874063071761,[2770.65282992],[2968.60873854],0.9417780042562598,-0.1197803808643375,precuneus_lh_knee_exponent
precuneus_rh_knee_exponent,0.9995758586623456,0.9992688900667448,0.0020195670773848,-0.0303647545084926,[2746.35746571],[2944.23652004],0.9415195736961012,-0.1231726616091801,precuneus_rh_knee_exponent
rostralanteriorcingulate_lh_knee_exponent,0.9558269256424838,3.04048653902378e-17,-0.147735738579808,-0.8619848484898491,[2556.75869394],[2754.98236946],1.032954729451677,2.215158195633596,rostralanteriorcingulate_lh_knee_exponent
rostralanteriorcingulate_rh_knee_exponent,0.9670120812777628,1.0929869849731336e-14,-0.0228992115030026,-0.7399050597466434,[2646.71714885],[2844.94083895],0.9962267265337772,0.4397768940619487,rostralanteriorcingulate_rh_knee_exponent
rostralmiddlefrontal_lh_knee_exponent,0.8468317576403631,1.1911133802596566e-30,-1.083551335163701,0.9496391128391344,[504.90854884],[747.0573399],1.3119183839540425,398742.9091507934,rostralmiddlefrontal_lh_knee_exponent
rostralmiddlefrontal_rh_knee_exponent,0.8572338169913627,9.880283667717809e-30,-0.9959610494816332,0.8255225174835785,[1056.10247265],[1282.61332589],1.29473390342963,66057.26698568101,rostralmiddlefrontal_rh_knee_exponent
superiorfrontal_lh_knee_exponent,0.985951427711227,1.7773360151979835e-08,0.1390371985406723,0.1617049057520336,[2816.89365156],[3014.96461116],0.9404314536679264,-0.0711680140786759,superiorfrontal_lh_knee_exponent
superiorfrontal_rh_knee_exponent,0.9830078459597332,1.1239350904984698e-09,0.1060461808597457,-0.3818113543861994,[2713.22670982],[2911.22102237],0.950219696312088,-0.0477644206578707,superiorfrontal_rh_knee_exponent
superiorparietal_lh_knee_exponent,0.9989263950348872,0.8101717223042659,0.0150808737895092,-0.0710693191271008,[2735.21279287],[2933.09189309],0.940301865936882,-0.1260350182996029,superiorparietal_lh_knee_exponent
superiorparietal_rh_knee_exponent,0.99922583314103,0.9542445177168296,0.0060371361036758,-0.0392115545016782,[2750.67496107],[2948.59253546],0.9483203430494348,-0.1183014851679117,superiorparietal_rh_knee_exponent
superiortemporal_lh_knee_exponent,0.8512685063117993,2.838541987370084e-30,-1.3465356034739624,4.673123890605209,[827.11024718],[1064.36126728],1.3133836282621325,267076.6929697036,superiortemporal_lh_knee_exponent
superiortemporal_rh_knee_exponent,0.9330857074230048,2.9553954381596268e-21,-0.6788589147530764,0.0031834591252684,[2003.96828602],[2202.15392985],1.2515741072526885,414.205986837718,superiortemporal_rh_knee_exponent
supramarginal_lh_knee_exponent,0.994914256478056,0.0013599513521051,0.074367714790737,0.1144177341743279,[2771.9909847],[2970.17657379],0.9350282587611424,-0.0785011741038895,supramarginal_lh_knee_exponent
supramarginal_rh_knee_exponent,0.9477951780233458,8.3085657258775235e-19,-0.185201180383251,-0.903551671872138,[2360.47589643],[2558.69962036],1.0739104571202371,15.022319880419888,supramarginal_rh_knee_exponent
temporalpole_lh_knee_exponent,0.9804158192460194,1.1090936899508832e-10,0.04602682748729,-0.4113711508703721,[2630.37146029],[2828.59522999],0.9614850776331288,0.1377733714633832,temporalpole_lh_knee_exponent
temporalpole_rh_knee_exponent,0.984666719352752,4.78243619491446e-09,0.0595219490098676,-0.5584994121241551,[2630.13253044],[2828.35631658],0.9592714653586984,0.0574263745287813,temporalpole_rh_knee_exponent
transversetemporal_lh_knee_exponent,0.8982317650469397,9.35803065625868e-26,-0.7932607594169087,-0.1847791425674687,[-253.22450984],[-2.58637327],1.2595796519543097,385994.4120000571,transversetemporal_lh_knee_exponent
transversetemporal_rh_knee_exponent,0.8833055521853781,2.482623852217356e-27,-1.129597332421992,2.139714923070429,[-227.03364584],[36.22072666],1.2792878219355306,1586094.4402918934,transversetemporal_rh_knee_exponent
bankssts_lh_offset,0.9983067119197764,0.3873119049704093,0.0306142716961376,-0.0456006844741665,[2409.5806317],[2608.07023431],0.7439615461506172,-0.3152159565053027,bankssts_lh_offset
bankssts_rh_offset,0.9980481338617968,0.2613967508897958,0.0301935888326922,-0.1067221775051514,[2401.85166988],[2600.34143241],0.7461086102754325,-0.3172241970116465,bankssts_rh_offset
caudalanteriorcingulate_lh_offset,0.9989759583781542,0.8319393915018549,-0.0305932888114836,-0.0493751208949007,[2293.99799235],[2492.4876556],0.7198238762831878,-0.3653632227538023,caudalanteriorcingulate_lh_offset
caudalanteriorcingulate_rh_offset,0.9988905847151636,0.7773029673273344,-0.0194982141563796,-0.0579518880469778,[2249.73052844],[2448.22024488],0.7005420297916196,-0.3878690700852361,caudalanteriorcingulate_rh_offset
caudalmiddlefrontal_lh_offset,0.9991851609837218,0.9368712468700224,-0.0243372665449662,-0.0007281744511371,[2367.51830486],[2566.00798101],0.7347859162246531,-0.334893475092724,caudalmiddlefrontal_lh_offset
caudalmiddlefrontal_rh_offset,0.9987157238669055,0.6553697215507542,0.0120220312780927,0.0084811078143984,[2421.30499615],[2619.79474393],0.7495068337597978,-0.3089641940702317,caudalmiddlefrontal_rh_offset
cuneus_lh_offset,0.9991904770661568,0.938859906421461,0.0050081304535881,0.0185135640504041,[2234.03906636],[2432.52881378],0.6969387620668878,-0.3979134781365915,cuneus_lh_offset
cuneus_rh_offset,0.999018122902542,0.8568362159583788,-0.0133492906796932,-0.0114753657544075,[2261.54624492],[2460.03603745],0.7106952783473829,-0.3848843290126263,cuneus_rh_offset
entorhinal_lh_offset,0.9986222751387456,0.5900476150909626,-0.015544656657082,0.1035653249280499,[2533.40871538],[2731.86061089],0.796576849771516,-0.254342044062108,entorhinal_lh_offset
entorhinal_rh_offset,0.9982890597691176,0.3783119648904777,0.0185087248714578,0.1176007046259899,[2518.47419743],[2716.92609928],0.7927141177641986,-0.2602628057833648,entorhinal_rh_offset
frontalpole_lh_offset,0.99904278736977,0.9052908625489552,-0.0118620632645242,0.0204567141025413,[2419.72811394],[2614.90231868],0.8292079774479475,-0.2050323826836133,frontalpole_lh_offset
frontalpole_rh_offset,0.9993432800951502,0.9807075057205258,-0.0246809560972546,0.0552890064272362,[2602.647783],[2801.06171806],0.8258808997869771,-0.2135948240661163,frontalpole_rh_offset
fusiform_lh_offset,0.9994365880139467,0.9927534038760246,-0.0183300416876204,-0.0116604549583896,[2417.01241168],[2615.50222171],0.7598558290758284,-0.3095726075616394,fusiform_lh_offset
fusiform_rh_offset,0.9988784383121656,0.7691622849618764,0.0145720601160599,-0.0806109194125843,[2317.36214159],[2515.85191892],0.7223225431494805,-0.3567497784659125,fusiform_rh_offset
inferiorparietal_lh_offset,0.999071541745104,0.8859084532415187,0.0152584814837159,0.0316917225304989,[2317.78698115],[2516.27672728],0.7166172982710216,-0.3570449448563279,inferiorparietal_lh_offset
inferiorparietal_rh_offset,0.9983990555032686,0.4415066713770434,0.0223735318040265,-0.0371424816747172,[2301.21140269],[2499.7011954],0.7156874364569311,-0.3654557807446716,inferiorparietal_rh_offset
inferiortemporal_lh_offset,0.998633552575426,0.5971330280770661,0.0026026692531415,0.0323456679417217,[2449.69436873],[2648.18424289],0.7661295739269076,-0.2892882006022521,inferiortemporal_lh_offset
inferiortemporal_rh_offset,0.9992112633715048,0.9462829767045956,0.0023574482093986,-0.0592243153947524,[2484.43808968],[2682.92784889],0.7746006590379153,-0.2758315347381211,inferiortemporal_rh_offset
insula_lh_offset,0.9989095894886912,0.7898788144817559,-0.0046246953526983,-0.0639138323401891,[2374.69715624],[2573.18684584],0.7333420318797221,-0.3298832265890639,insula_lh_offset
insula_rh_offset,0.999243802947724,0.9567721939863932,0.0031512685362515,-0.020416506807924,[2371.9707107],[2570.4603606],0.7318580741913334,-0.3305638096602502,insula_rh_offset
isthmuscingulate_lh_offset,0.9993519930456428,0.98203003551664,-0.0006208856007798,-0.0278793834029933,[2210.90111808],[2409.39082463],0.691296405400719,-0.4043664727722224,isthmuscingulate_lh_offset
isthmuscingulate_rh_offset,0.9992451444461672,0.9571750639892485,-0.0094152897706663,-0.0301271753732943,[2213.44850142],[2411.93822784],0.6849001764695414,-0.4049233421323234,isthmuscingulate_rh_offset
lateraloccipital_lh_offset,0.998704683315726,0.6475126195108682,0.0088007482761849,0.0443587701279644,[2324.94471513],[2523.4343824],0.7233144753997733,-0.3531717486704385,lateraloccipital_lh_offset
lateraloccipital_rh_offset,0.9990620404288072,0.8809567283308222,-0.0044380744886956,0.0117493957959076,[2308.60098212],[2507.09069775],0.717715957959053,-0.3627481974265958,lateraloccipital_rh_offset
lateralorbitofrontal_lh_offset,0.9988658279433622,0.7606332351685647,0.0023239623337568,0.0299958053821929,[2432.28710018],[2630.7769528],0.7623428063030127,-0.3031866342150568,lateralorbitofrontal_lh_offset
lateralorbitofrontal_rh_offset,0.998197828992129,0.3296049980165282,0.0227996364553561,0.0757377064167528,[2385.30451367],[2583.79421443],0.7486718930411735,-0.3216270028918291,lateralorbitofrontal_rh_offset
lingual_lh_offset,0.9989448150705806,0.8125957247316189,-0.004455955916091,0.0262929635393995,[2333.31927941],[2531.80912775],0.7302573391585191,-0.3496602681549823,lingual_lh_offset
lingual_rh_offset,0.9989327752193676,0.8049245037848362,0.0101139045643438,0.0031135944498861,[2281.34366615],[2479.83342381],0.7087560808975623,-0.374231255204592,lingual_rh_offset
medialorbitofrontal_lh_offset,0.9995410637537516,0.998430769315879,-0.0161892279295441,0.0254974587963698,[2473.90717686],[2672.39691265],0.7787552073494315,-0.283527296957577,medialorbitofrontal_lh_offset
medialorbitofrontal_rh_offset,0.9993853013505712,0.9870789007755016,-0.0163897463923082,-0.0327964154315796,[2464.17863399],[2662.66832897],0.7724479965781754,-0.2860467335397876,medialorbitofrontal_rh_offset
middletemporal_lh_offset,0.99917302187757,0.9321931907611032,0.0063591685440082,0.0163949726408483,[2511.27261969],[2709.76244509],0.7899251436974211,-0.2653599408286159,middletemporal_lh_offset
middletemporal_rh_offset,0.9983261804419132,0.3983458218801288,0.0043055663686006,-0.093336699041862,[2436.74916917],[2635.23889699],0.7526669158682117,-0.3009554969976253,middletemporal_rh_offset
paracentral_lh_offset,0.9988749934726532,0.7668399128312218,-0.0037966093318187,0.0368886105592656,[2322.1886888],[2520.6784585],0.7280084789634922,-0.3549694856458671,paracentral_lh_offset
paracentral_rh_offset,0.9991266746244634,0.9126074777463912,-0.0144315820019624,-0.026922650438832,[2313.04298591],[2511.53275793],0.7195107696455455,-0.3601807030266497,paracentral_rh_offset
parahippocampal_lh_offset,0.9985141341412846,0.5151523177850471,-0.0251609821300736,0.0054682079672985,[2335.35647457],[2533.846112],0.7281362127741489,-0.3446210118803283,parahippocampal_lh_offset
parahippocampal_rh_offset,0.9991757823398691,0.9332736865978528,-0.0145630915184776,-0.0615628385480233,[2354.20296688],[2552.69267142],0.7306991377329074,-0.3384846399777299,parahippocampal_rh_offset
parsopercularis_lh_offset,0.9990552651658732,0.8773659325941975,0.0015684214917225,0.0188776705623259,[2515.91887288],[2714.40851782],0.7817847208657187,-0.2628580294495997,parsopercularis_lh_offset
parsopercularis_rh_offset,0.9986773574359882,0.6280904898349424,-0.0153739218339723,-0.0355675181032437,[2405.48901185],[2603.9787034],0.7516993811230888,-0.3125972129728268,parsopercularis_rh_offset
parsorbitalis_lh_offset,0.9990527559346416,0.8760236364948952,0.0085930521801606,-0.0471658841680411,[2521.56582974],[2720.05563105],0.7909061545440772,-0.2531412234151478,parsorbitalis_lh_offset
parsorbitalis_rh_offset,0.9989487892624782,0.8151052241948319,-0.0132110585787962,0.0414937480739272,[2527.65438504],[2726.14416491],0.7941580981848395,-0.2501007253961623,parsorbitalis_rh_offset
parstriangularis_lh_offset,0.9989185483445382,0.7957330846716286,-0.0180790573944231,-0.012865449423848,[2528.10200179],[2726.5916996],0.7846057988994335,-0.2573463842000901,parstriangularis_lh_offset
parstriangularis_rh_offset,0.9991816358554512,0.9355323694120494,-0.036079399971756,-0.0020514719364572,[2534.45458822],[2732.94431007],0.7999762172008611,-0.2505211814650789,parstriangularis_rh_offset
pericalcarine_lh_offset,0.9990867964459592,0.8936488539449062,0.0015659367797259,0.0065344970022129,[2263.81489446],[2462.30468952],0.7050121479638045,-0.3815697903787338,pericalcarine_lh_offset
pericalcarine_rh_offset,0.9990084303047864,0.8512553354789789,-0.0049817179750553,-0.001344162003209,[2275.19619894],[2473.68591516],0.710448547771038,-0.3769701162827389,pericalcarine_rh_offset
postcentral_lh_offset,0.9985912219841546,0.567579106102728,0.0342280791789804,-0.0025699062612356,[2345.53962413],[2544.02933413],0.7341298280058237,-0.3450065729458,postcentral_lh_offset
postcentral_rh_offset,0.9994675802333036,0.995134228456818,-0.0205769116048844,0.0093705383308253,[2455.92085698],[2654.41061608],0.7618275891424299,-0.2896433773720232,postcentral_rh_offset
posteriorcingulate_lh_offset,0.998177009918343,0.3193520846367121,-0.0384342374123587,-0.0670668967475287,[2243.62060725],[2442.11032915],0.6993784815277927,-0.3918206050476719,posteriorcingulate_lh_offset
posteriorcingulate_rh_offset,0.9988894617394058,0.7765535680948543,-0.0292736242700262,-0.0811570913006791,[2262.67459955],[2461.16427252],0.6980956740907658,-0.3830960864137654,posteriorcingulate_rh_offset
precentral_lh_offset,0.9985312405413056,0.526601560512539,0.0081625103309807,0.126406751693493,[2310.15834612],[2508.6480695],0.7281059817019011,-0.3618013090140873,precentral_lh_offset
precentral_rh_offset,0.9987493833149736,0.679311517186173,0.0202517790842452,-0.0572183374758008,[2294.822983],[2493.31271142],0.7152462987414452,-0.3666521313171715,precentral_rh_offset
precuneus_lh_offset,0.9988114077409316,0.7230820947381318,0.0154922641707365,-0.0454862588019295,[2226.38020961],[2424.87002358],0.69226606975405,-0.3907505323456566,precuneus_lh_offset
precuneus_rh_offset,0.9986050951511586,0.5772159244930908,0.0181756121651224,-0.037290547624496,[2194.50200427],[2392.99170329],0.6854961122630662,-0.4118312614252658,precuneus_rh_offset
rostralanteriorcingulate_lh_offset,0.9986904311241316,0.6373763806239091,0.0187340098138844,0.0158956323559471,[2412.47773133],[2610.96748125],0.7504123787244663,-0.3088873710848637,rostralanteriorcingulate_lh_offset
rostralanteriorcingulate_rh_offset,0.9994220598391808,0.9913815220620672,-0.0280020936219774,0.0128949465432404,[2403.7395548],[2602.22927718],0.748627256659444,-0.3135362718430987,rostralanteriorcingulate_rh_offset
rostralmiddlefrontal_lh_offset,0.99889648592173,0.7812297875218492,0.0061430827942083,-0.0638566508992042,[2493.20517565],[2691.6949219],0.7801812547044821,-0.2724613816085827,rostralmiddlefrontal_lh_offset
rostralmiddlefrontal_rh_offset,0.9991887517741522,0.9382185196858768,-0.0199471622181594,-0.028233949670489,[2477.07466879],[2675.5643546],0.7670858717616613,-0.2823895001891467,rostralmiddlefrontal_rh_offset
superiorfrontal_lh_offset,0.9986482447231312,0.6074824430332241,-0.0149589727428283,-0.0964088539575933,[2348.5680784],[2547.05773824],0.7355162038242083,-0.3401602312372784,superiorfrontal_lh_offset
superiorfrontal_rh_offset,0.9990823041222628,0.8913966569269203,-0.0177215213162719,-0.0339309421812847,[2337.62852758],[2536.11814693],0.7246248727907088,-0.3432941568900238,superiorfrontal_rh_offset
superiorparietal_lh_offset,0.9979677607095436,0.2298939442049004,0.0335257126122385,-0.0699906008007724,[2222.87668404],[2421.36638873],0.7014703949473126,-0.3805283684993306,superiorparietal_lh_offset
superiorparietal_rh_offset,0.9985534233240928,0.5416137628079543,-0.0128496370889612,-0.0221871465789584,[2188.8223177],[2387.31202069],0.6875638745593045,-0.4169373691121554,superiorparietal_rh_offset
superiortemporal_lh_offset,0.9985538310267508,0.5418913324784652,0.0226438742726814,0.0450325706280798,[2403.09296926],[2601.58263319],0.7470288497803096,-0.3166614882449485,superiortemporal_lh_offset
superiortemporal_rh_offset,0.9988273496190152,0.7341902333821788,0.0087599920895364,0.0125999064852284,[2497.95949273],[2696.44928944],0.7794422468679559,-0.2690173936191694,superiortemporal_rh_offset
supramarginal_lh_offset,0.998583046640646,0.5619254824748852,-0.0270977124744116,-0.0812154944932728,[2456.59295487],[2655.08281694],0.7585811013653928,-0.2930927998074125,supramarginal_lh_offset
supramarginal_rh_offset,0.999333164282001,0.978644178472555,-0.0068911649142124,0.0087020591294875,[2585.46507838],[2783.95480164],0.8063882957350813,-0.2248409574544471,supramarginal_rh_offset
temporalpole_lh_offset,0.998936022979086,0.8070037869685771,-0.0269893813989042,-0.0224008042979306,[2592.56972432],[2791.0595153],0.8211938655783056,-0.2216780066797168,temporalpole_lh_offset
temporalpole_rh_offset,0.9992039352209195,0.9437302342621248,-0.0118472472466198,-0.0025722623555468,[2523.59402211],[2722.0837328],0.7918508597526404,-0.2553209748695548,temporalpole_rh_offset
transversetemporal_lh_offset,0.9987777396826064,0.6994073696978408,0.0025190293466341,-0.0717456287818265,[2324.36803549],[2522.85771502],0.7216560745018681,-0.3532139043391726,transversetemporal_lh_offset
transversetemporal_rh_offset,0.9988449889687808,0.7463836926810032,-0.0148934467027321,-0.0130485939056685,[2314.91486507],[2513.40466573],0.7151089125897857,-0.3562764751045424,transversetemporal_rh_offset
bankssts_lh_knee_offset,0.9738042315872856,7.77015771557527e-13,-0.3812513569425415,-0.0789072691177423,[2724.73239208],[2922.99423417],0.9257161391206646,-0.0556216258552099,bankssts_lh_knee_offset
bankssts_rh_knee_offset,0.986296194292572,2.3558317323585853e-08,-0.0716679155143348,0.1115805638045626,[2720.05557954],[2918.31727549],0.9125217672066716,-0.1185758188198191,bankssts_rh_knee_offset
caudalanteriorcingulate_lh_knee_offset,0.9982086833313872,0.3453884086325545,-0.0318333516988725,-0.1011796567862592,[2485.08408485],[2683.0783855],0.8685127180125531,-0.1283975781650507,caudalanteriorcingulate_lh_knee_offset
caudalanteriorcingulate_rh_knee_offset,0.9987304933505842,0.6759299025919328,0.0148736895673085,0.0859275318180663,[2446.19833329],[2644.19258866],0.8739339916762086,0.0488091264712531,caudalanteriorcingulate_rh_knee_offset
caudalmiddlefrontal_lh_knee_offset,0.996210609762701,0.0116055951989146,0.0624623922025159,-0.1548725657268752,[2552.73729239],[2750.96101079],0.8997826602780734,0.0262444513403973,caudalmiddlefrontal_lh_knee_offset
caudalmiddlefrontal_rh_knee_offset,0.9845828390293732,4.3531057015835735e-09,-0.0885160556199441,0.0481741309445862,[2662.15311675],[2860.41501298],0.8937373548677948,-0.1274086913873587,caudalmiddlefrontal_rh_knee_offset
cuneus_lh_knee_offset,0.9978098247573726,0.1879548935432259,-0.0623658806263784,0.1619011436643598,[2656.10065614],[2853.90264733],0.9000285045883633,-0.1253281550625406,cuneus_lh_knee_offset
cuneus_rh_knee_offset,0.9969229653215194,0.0417325969624428,-0.0886555583378273,0.0817707788371273,[2655.01058286],[2852.85124295],0.8968696751875603,-0.1149770492490625,cuneus_rh_knee_offset
entorhinal_lh_knee_offset,0.9968798368001808,0.0369052426550425,0.030271062758107,-0.0923597743126891,[2652.55784749],[2850.78149568],0.956028237960963,0.0673914644410125,entorhinal_lh_knee_offset
entorhinal_rh_knee_offset,0.9963373324407248,0.014424450353055,0.0378869184995001,-0.0545142872337849,[2666.96664669],[2865.19033712],0.957836905946622,0.1521815778495289,entorhinal_rh_knee_offset
frontalpole_lh_knee_offset,0.9679484284328376,9.426846694977269e-14,-0.1104579534391028,0.1771394171391032,[2585.20095788],[2780.12750915],0.9625601850218826,-0.0117544145686539,frontalpole_lh_knee_offset
frontalpole_rh_knee_offset,0.9622338804131456,7.783447436114335e-16,-0.232174857441667,0.0951328134135773,[2819.16833029],[3017.35384911],0.974728609575316,0.0022609279218881,frontalpole_rh_knee_offset
fusiform_lh_knee_offset,0.9980032310291448,0.2481660261137462,0.0463874429260917,-0.0416455555843122,[2627.27403173],[2825.49781066],0.9686165539313384,0.1533161874350995,fusiform_lh_knee_offset
fusiform_rh_knee_offset,0.9961407733749668,0.0102383734583261,0.0514957368702427,-0.2287441468617821,[2655.3883434],[2853.65015567],0.9572485403966652,0.0783260264715468,fusiform_rh_knee_offset
inferiorparietal_lh_knee_offset,0.9981457384898744,0.3089865824325737,0.0122781999349953,-0.1246724632418652,[2541.91582038],[2740.17765714],0.9077550506421036,0.0370004602491113,inferiorparietal_lh_knee_offset
inferiorparietal_rh_knee_offset,0.9974649206499642,0.1012016679493437,0.0224885956503775,-0.1859841352299636,[2484.45770347],[2682.7195092],0.9038439052422385,0.0881667214501982,inferiorparietal_rh_knee_offset
inferiortemporal_lh_knee_offset,0.9921462280931572,2.246439531412917e-05,0.1576119847067684,0.1410451227121179,[2686.35746213],[2884.61932657],0.9799460927903266,0.1922181288289947,inferiortemporal_lh_knee_offset
inferiortemporal_rh_knee_offset,0.9932257229146316,0.0001021420387325,0.085108851571034,-0.1228533223590964,[2717.4105376],[2915.67242556],0.9701071414302695,0.0263097458891408,inferiortemporal_rh_knee_offset
insula_lh_knee_offset,0.9930988721632932,8.506094153239597e-05,0.1091408839616323,0.0403716249095778,[2622.98423388],[2821.24602779],0.907756656107414,-0.0679390558840721,insula_lh_knee_offset
